// {"uw_effect":["0"],"m_bin":[false],"z_bin":[false],"ay_effect":["NA"],"zmw_effect":["NA"],"uz_effect":["0"],"sample_sizes":["4000"],"save":[true],"n_bootstrap":[64],"n_datasets":[4],"n_dgps":[1],"dgp_start":[3],"dataset_start":[37],"outdir":["results/"]}
// {"ubeta":[-1.3278],"mbeta":[1.4717,1.3188,-1.5542,0.8148],"wbeta":[-1.5015,0,0.3104,0.5239],"abeta":[0.0481,0.0201,0.1361,0.229],"ybeta":[1.59,-0.8811,-1.0872,-1.9387,-1.4841,-1.6265],"zbeta":[-0.6891,0,0.4176],"cbeta":[1.2301,-0.4602],"sd_":[1],"true_effect":[-4.0455]}
method,estimate,mean,width,coverage
truth,-4.04547641266264,0,0,1
backdoor,-0.00652347580173895,-0.0218081686878593,0.301240543474162,1
naive,0.549474245277806,0.54974865563855,0.404585344843721,0
simple,3.14263394293287,3.16489581311621,0.836642599221632,0
pfd,-0.104150678501419,-0.134476389125462,0.430895646793549,1
