// {"ay_effect":["0"],"m_bin":[false],"z_bin":[false],"uz_effect":["NA"],"uw_effect":["NA"],"zmw_effect":["NA"],"sample_sizes":["4000"],"save":[true],"outdir":["results/"],"n_bootstrap":[64],"n_datasets":[1],"n_dgps":[1],"dgp_start":[4],"dataset_start":[33]}
// {"ubeta":[0.3432],"mbeta":[-0.3376,-0.1796,1.8842,0.336],"wbeta":[0.8976,1.6244,1.7962,-1.7074],"abeta":[1.0187,-0.856,-1.5998,1.8163],"ybeta":[1.8488,0,0.858,1.9865,0.0251,-0.0402],"zbeta":[-0.8905,1.2543,-0.9583],"cbeta":[-1.9642,-0.825],"sd_":[1],"true_effect":[-0.3648]}
method,estimate,mean,width,coverage
truth,-0.364838754352265,0,0,1
backdoor,0.052529733120898,0.0743741820786371,0.524401064830563,1
naive,0.0759794379302032,0.0721221612236738,0.365794437588142,1
simple,0.271347548189784,0.259656003212933,0.3039710858213,0
pfd,-0.0409706531440027,-0.0407388580314994,0.479009378058571,1
